"";"cod_ibge_6";"obitos00a04";"obitos05a09";"obitos10a14";"obitos15a19";"obitos20a24";"obitos25a29";"obitos30a34";"obitos35a39";"obitos40a44";"obitos45a49";"obitos50a54";"obitos55a59";"obitos60a64";"obitos65a69";"obitos70a74";"obitos75a79";"obitos80m";"obitos_total"
"4475";310960;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;3
"4476";311140;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3
"4477";311500;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;3
"4478";311547;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;3
"4479";311680;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3
"4480";312260;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3
"4481";315000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3
"4482";316320;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;3
"4483";316390;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;3
"4484";350470;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3
"4485";350980;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3
"4486";351330;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;3
"4487";351400;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3
"4488";351530;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3
"4489";352830;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;3
"4490";353690;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3
"4491";353715;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3
"4492";354710;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3
"4493";410275;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;3
"4494";410340;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3
"4495";412040;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;3
"4496";421187;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;3
"4497";421568;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;3
"4498";430865;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3
"4499";431036;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3
"4500";431275;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;3
"4501";431650;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;3
"4502";431920;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3
"4503";432360;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3
"4504";500480;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3
"4505";510450;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3
"4506";510777;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3
"4507";521160;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3
"4508";171780;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4509";210312;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4510";210650;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;3
"4511";211023;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3
"4512";220285;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4513";220525;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3
"4514";220755;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;3
"4515";220970;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4516";230040;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3
"4517";230565;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4518";240190;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;3
"4519";241320;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3
"4520";250840;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4521";250900;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3
"4522";260340;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4523";270580;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4524";280010;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3
"4525";293240;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;3
"4526";311190;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3
"4527";311390;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3
"4528";311470;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4529";311545;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3
"4530";312060;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3
"4531";312530;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3
"4532";313070;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4533";313530;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3
"4534";313970;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3
"4535";314315;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4536";314915;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3
"4537";316540;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3
"4538";317140;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4539";317220;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3
"4540";351010;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;3
"4541";351512;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3
"4542";351800;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3
"4543";352070;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4544";352585;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4545";352870;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;3
"4546";353370;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3
"4547";354700;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4548";410560;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;3
"4549";411230;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;3
"4550";411300;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3
"4551";411325;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3
"4552";411890;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4553";411965;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3
"4554";412310;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;3
"4555";420243;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3
"4556";420250;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4557";421145;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3
"4558";431041;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;3
"4559";431447;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4560";431513;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4561";431630;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;3
"4562";431970;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;3
"4563";432147;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;3
"4564";510060;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;3
"4565";510619;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;3
"4566";520455;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;3
"4567";521980;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;3
"4568";522015;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;3
"4569";522230;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;3
"4570";160005;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3
"4571";170305;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3
"4572";171200;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
"4573";171250;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3
"4574";210580;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3
"4575";211153;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;3
"4576";220667;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
"4577";220885;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
"4578";220887;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3
"4579";241025;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3
"4580";241270;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;3
"4581";260392;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
"4582";260805;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3
"4583";270540;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;3
"4584";270720;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3
"4585";293105;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
"4586";310220;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3
"4587";313507;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3
"4588";313925;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3
"4589";314440;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3
"4590";314625;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;3
"4591";316090;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
"4592";350200;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3
"4593";351519;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3
"4594";352550;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
"4595";354180;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3
"4596";410304;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3
"4597";410322;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
"4598";410350;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3
"4599";411295;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;3
"4600";411585;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3
"4601";420950;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;3
"4602";421223;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3
"4603";430637;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;3
"4604";430675;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3
"4605";430912;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
"4606";432149;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3
"4607";510757;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;3
"4608";520710;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3
"4609";170025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4610";171750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4611";210470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3
"4612";220177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3
"4613";240280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3
"4614";240500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3
"4615";251050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4616";251700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3
"4617";261510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4618";311520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3
"4619";312733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3
"4620";312738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4621";313830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3
"4622";314950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4623";315830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4624";315860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4625";316140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3
"4626";316490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4627";316905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4628";350995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3
"4629";353830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3
"4630";355465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3
"4631";355590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3
"4632";412085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3
"4633";421260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4634";421935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3
"4635";430786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4636";431267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3
"4637";431346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3
"4638";431971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3
"4639";500390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3
"4640";171195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4641";172049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3
"4642";211107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3
"4643";220385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4644";230480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3
"4645";290350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4646";291075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3
"4647";291860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3
"4648";310250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3
"4649";313280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3
"4650";313540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4651";410330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3
"4652";412400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4653";412420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4654";430461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4655";431040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4656";431937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4657";521030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3
"4658";230720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4659";251470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4660";290689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4661";313080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4662";313910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4663";316330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4664";354450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4665";354625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4666";410337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4667";421755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4668";431725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4669";432310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
"4670";120035;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"4671";120043;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"4672";150555;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"4673";210632;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
"4674";291990;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"4675";314655;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
"4676";314660;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
"4677";411705;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
"4678";314345;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
"4679";510805;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
"4680";521377;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2
"4681";150125;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2
"4682";210015;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2
"4683";290420;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2
"4684";291330;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2
"4685";412100;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2
"4686";421415;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2
"4687";211178;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
"4688";220400;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2
"4689";220610;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2
"4690";411740;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2
"4691";211172;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2
"4692";251278;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2
"4693";251520;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2
"4694";270340;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2
"4695";313230;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2
"4696";313835;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2
"4697";314260;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2
"4698";421940;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2
"4699";510618;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2
"4700";241355;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2
"4701";311010;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2
"4702";315760;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2
"4703";315890;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2
"4704";410910;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2
"4705";420208;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2
"4706";421915;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2
"4707";430187;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2
"4708";431805;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
"4709";510680;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
"4710";520630;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2
"4711";522180;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2
"4712";210110;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
"4713";220695;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2
"4714";220975;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
"4715";241445;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"4716";251030;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"4717";261430;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"4718";280700;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2
"4719";292960;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2
"4720";310850;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"4721";310980;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"4722";311690;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"4723";311950;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
"4724";312680;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2
"4725";320225;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2
"4726";352200;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"4727";420417;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
"4728";430585;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"4729";431113;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
"4730";431339;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2
"4731";432163;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
"4732";520015;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
"4733";210660;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2
"4734";240375;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
"4735";250527;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2
"4736";250950;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
"4737";251675;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
"4738";270740;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
"4739";312825;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"4740";313535;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
"4741";355420;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"4742";430222;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
"4743";431531;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2
"4744";510100;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
"4745";510345;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
"4746";510600;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2
"4747";520530;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
"4748";521878;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"4749";170384;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
"4750";210467;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2
"4751";210840;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
"4752";220198;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
"4753";220273;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2
"4754";220420;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2
"4755";220557;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2
"4756";220795;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
"4757";221063;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
"4758";241490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
"4759";250620;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
"4760";251740;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
"4761";290485;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
"4762";292670;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
"4763";313868;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
"4764";314505;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
"4765";315320;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2
"4766";350230;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"4767";350490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2
"4768";353215;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"4769";354540;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
"4770";421567;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
"4771";431335;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2
"4772";431446;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
